id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21866923,1 bedroom at 190 east 7th street. Doorman,95175637,Curtis,Manhattan,East Village,40.72563,0.0,Private room,200,1,2,2018-10-28,0.1,1,0
21867440,"Charming, Cozy Apartment in the Heart of Bushwick!",29599980,Leslie,Brooklyn,Bushwick,40.70636,0.0,Entire home/apt,41,3,1,2018-01-01,0.05,1,0
21867598,Manhattan Luxury & Cozy Studio,130183779,Arianne,Manhattan,Financial District,40.70407,0.0,Entire home/apt,200,1,13,2019-07-07,0.67,1,1
21867749,Quiet 1-2br Apartment in the heart of Little Italy,41874064,Sheba,Manhattan,Little Italy,40.71801,0.0,Entire home/apt,160,1,22,2019-06-19,1.12,2,23
21867771,Cozy private room in Artists' House in Bushwick.,43756609,Karina,Brooklyn,Bushwick,40.68682,0.0,Private room,55,1,2,2017-12-30,0.1,2,0
21868424,Prospect Heights Room,6938506,Karina,Brooklyn,Prospect Heights,40.67871,0.0,Private room,60,1,14,2019-06-10,0.71,1,0
21868427,Sleep on a Casper in the heart of Greenpoint,24559343,Taeho,Brooklyn,Greenpoint,40.72133,0.0,Entire home/apt,135,2,7,2019-05-26,0.36,1,2
21868813,1 Bedroom modern apartment in the heart of Astoria,120638903,Ioanna,Queens,Astoria,40.76543,0.0,Entire home/apt,95,6,2,2017-12-09,0.1,1,0
21868933,Gorgeous Home with Private Terrace: Union Square!,9282079,Justine,Manhattan,Gramercy,40.73581,0.0,Entire home/apt,245,4,12,2019-05-25,0.62,1,0
21869051,Comfy Apt in NYC Brownstone,97243693,Joyce,Manhattan,Murray Hill,40.74812,0.0,Entire home/apt,150,3,57,2019-07-01,3.07,2,49
21869546,"Cozy jewel in Hamilton Heights!
Bedroom with bath",87814281,Sharon,Manhattan,Harlem,40.82978,0.0,Private room,88,1,3,2018-01-03,0.15,2,0
21870396,"Central Park, Columbus Circle, Time Warner O MY!",159540426,Kenneth,Manhattan,Hell's Kitchen,40.7676,0.0,Private room,200,1,1,2018-01-01,0.05,1,0
21871576,Prime location: abundant stores & transportation!,131993395,Shirley,Brooklyn,Flatlands,40.62857,0.0,Entire home/apt,160,2,53,2019-06-22,2.83,1,230
21875621,超级便利的豪华公寓次卧,125492013,祥茵,Queens,Elmhurst,40.7418,0.0,Private room,40,5,0,2019-06-23,0.72,2,0
21877219,MINIMALISTIC APARTMENT/DECK IN HISTORIC BROWNSTONE,159587137,Wene,Brooklyn,Clinton Hill,40.69087,0.0,Entire home/apt,280,3,1,2019-05-03,0.44,2,343
21877231,Cruelty-free in Bushwick w/ backyard.,22095324,Chad Michael,Brooklyn,Bushwick,40.69566,0.0,Entire home/apt,65,5,42,2019-06-23,2.16,1,1
21877426,Huge Bright Designer Loft in Red Hook Brooklyn,4010826,Ken,Brooklyn,Red Hook,40.67787,0.0,Entire home/apt,150,10,2,2019-01-01,0.1,1,0
21877805,New & LEGAL 3BRs/2Bath/Parking near Subway & JFK,159592932,Alexandra,Brooklyn,East New York,40.66769,0.0,Entire home/apt,159,4,50,2019-06-20,2.57,1,89
21878449,Sun filled apartment in the heart of Brooklyn,2946041,Alex,Brooklyn,Bedford-Stuyvesant,40.6889,0.0,Entire home/apt,195,3,0,2019-06-23,0.72,1,0
21879516,2 Bedroom in the perfect location,5945683,Annie,Manhattan,Upper East Side,40.76384,0.0,Entire home/apt,200,4,3,2018-10-25,0.19,1,3
21880580,Spacious Garden Apt in Clinton Hill/Ft Greene,29478455,Mary,Brooklyn,Clinton Hill,40.69049,0.0,Entire home/apt,115,3,4,2019-01-17,0.21,1,2
21881602,One decent room in Upper West Side Manhattan!,83422323,Amon,Manhattan,Upper West Side,40.79454,0.0,Private room,50,1,14,2018-03-31,0.71,1,0
21881709,Big room in Grand Central,7344277,Angelica,Manhattan,Midtown,40.75249,0.0,Private room,93,3,1,2017-11-21,0.05,1,0
21881810,CASA EVOL,3212890,Lisa,Manhattan,Midtown,40.76733,0.0,Entire home/apt,160,3,52,2019-06-26,2.66,1,27
21882745,"Large, sunny & modern Union Square 1-bedroom",22225590,Tina,Manhattan,East Village,40.73245,0.0,Entire home/apt,210,4,4,2019-04-26,0.39,1,0
21883309,NEW 2-Bedroom MODERN & CENTRALLY LOCATED APARTMENT,158444643,Alejandro,Manhattan,Hell's Kitchen,40.75453,0.0,Entire home/apt,250,3,57,2019-05-11,2.97,1,0
21883986,Cozy Room with queen size bed for 2,158710682,Cedar,Manhattan,Midtown,40.75298,0.0,Private room,90,1,0,2019-06-23,0.72,3,221
21884025,Private 1 bedroom 15 minutes from Manhattan,61175161,Claudia,Queens,Astoria,40.76885,0.0,Private room,40,3,1,2017-12-13,0.05,1,0
21884557,Brooklyn Home in the Heart of it All,23005139,Samantha,Brooklyn,Crown Heights,40.67512,0.0,Private room,55,3,0,2019-06-23,0.72,1,0
21884602,Large Room for 2 people queen size bed,158710682,Cedar,Manhattan,Midtown,40.75346,0.0,Private room,90,1,2,2017-12-03,0.1,3,217
21884758,The Gray Room,10979123,Anjelica,Manhattan,Hell's Kitchen,40.7548,0.0,Entire home/apt,170,3,26,2019-06-21,1.4,1,1
21885522,Family Friendly Vibrant duplex in Windsor Terrace,17525654,Susan & Aarti,Brooklyn,Windsor Terrace,40.65537,0.0,Entire home/apt,160,5,0,2019-06-23,0.72,1,0
21885544,"Quirky, bright 1bed apartment in historic Brooklyn",2749343,Kaity,Brooklyn,Bedford-Stuyvesant,40.68541,0.0,Entire home/apt,80,5,1,2018-01-04,0.05,1,0
21885860,HUGE Bedroom in Brooklyn Off Lorimer J/M/Z & L,3105557,Joshua,Brooklyn,Williamsburg,40.70383,0.0,Private room,43,2,6,2018-01-02,0.31,1,0
21890848,Beautiful Healthy Home in Ditmas Park,21003445,Vanessa,Brooklyn,Flatbush,40.63531,0.0,Private room,55,2,3,2018-04-30,0.16,1,65
21891406,Bright studio size room in the East Village,42954481,Cindy,Manhattan,East Village,40.72801,0.0,Private room,95,1,3,2018-10-29,0.16,1,0
21892073,"Large, sunny room in heart of South Williamsburg",916377,Ana,Brooklyn,Williamsburg,40.70807,0.0,Private room,42,7,1,2017-12-22,0.05,1,0
21892596,Iconic NYC Brownstone Apartment on Upper East Side,157642917,Lauren,Manhattan,Upper East Side,40.77089,0.0,Entire home/apt,125,5,13,2019-03-15,0.68,1,0
21892706,Great Apartment In Prospect Lefferts Garden,159735335,Andre,Brooklyn,Prospect-Lefferts Gardens,40.66046,0.0,Private room,80,1,29,2018-10-14,1.51,1,0
21893604,Private Bedroom in West Village/Chelsea,1144452,Dante,Manhattan,Chelsea,40.74045,0.0,Private room,12,3,8,2019-06-07,0.59,1,37
21893658,Sunny cabin in the heart of North Brooklyn,39253607,Laura,Brooklyn,Williamsburg,40.71296,0.0,Entire home/apt,120,2,1,2018-01-01,0.05,1,0
21894437,Cute and Convenient WB Apt,158997467,Thomas,Brooklyn,Williamsburg,40.70902,0.0,Private room,50,2,28,2018-07-02,1.46,2,0
21894785,Duplex Garden Getaway in Park Slope Brooklyn,37616350,Christopher,Brooklyn,Park Slope,40.68057,0.0,Entire home/apt,250,2,15,2018-05-29,0.8,1,0
21895071,Gorgeous big private room/Brooklyn,158191277,Camila,Brooklyn,Crown Heights,40.6768,0.0,Private room,70,5,12,2019-05-27,0.67,3,0
21895262,Lovely Room in Prospect Heights.,325453,Malin,Brooklyn,Crown Heights,40.66715,0.0,Private room,80,5,0,2019-06-23,0.72,1,0
21896267,Cozy and affordable room,159757725,Rawad,Manhattan,East Harlem,40.80296,0.0,Private room,40,7,1,2018-01-05,0.05,1,0
21896552,Private Garden | Upper West Side Manhattan 1BR,2092300,Amelia,Manhattan,Morningside Heights,40.80513,0.0,Entire home/apt,120,3,3,2018-01-08,0.16,1,0
21897759,1BR in beautiful Park Slope,54907254,Nickelous,Brooklyn,Park Slope,40.67607,0.0,Entire home/apt,139,7,1,2018-01-03,0.05,1,0
21897775,~House of Rest~Private Entrance in Bushwick BK,427019,Oh,Brooklyn,Williamsburg,40.70591,0.0,Private room,66,2,48,2019-06-18,2.6,2,5
21897845,One room.,159769278,Musieka,Bronx,Pelham Gardens,40.86706,0.0,Private room,40,2,17,2019-06-04,1.23,1,17
21898551,2-bedroom South Williamsburg apartment,131206517,Mark,Brooklyn,Williamsburg,40.69999,0.0,Entire home/apt,100,4,4,2019-06-24,0.21,1,0
21898567,Spacious room in a cozy apartment .....,62635426,Lizzie,Brooklyn,Greenpoint,40.72566,0.0,Private room,50,3,2,2018-09-30,0.21,1,0
21898686,2BR in the Heart of Downtown Brooklyn - Near ALL,46705025,Angelo,Brooklyn,Boerum Hill,40.68837,0.0,Entire home/apt,185,3,18,2018-06-06,0.91,1,0
21898732,Big room in East Village!,8177511,Fredrik,Manhattan,East Village,40.72648,0.0,Private room,55,7,0,2019-06-23,0.72,1,0
21899241,Spacious and bright private bedroom in LES,41865841,Tom,Manhattan,Lower East Side,40.71325,0.0,Private room,160,2,2,2018-01-02,0.1,1,0
21899473,Minimalist Union Square Studio Apartment,60632753,Jared,Manhattan,Greenwich Village,40.73616,0.0,Private room,80,5,4,2018-08-19,0.22,1,0
21899794,Old-school Manhattan Brick Walled Apartment,72395034,Cole,Manhattan,Kips Bay,40.74416,0.0,Entire home/apt,125,3,0,2019-06-23,0.72,1,0
21900721,Cozy room in a shared apt,159794474,Alex,Manhattan,Upper East Side,40.777,0.0,Private room,76,1,0,2019-06-23,0.72,1,0
21906858,Spacious and homey 1 br w garden near subway,1033792,Dani,Brooklyn,Park Slope,40.67835,0.0,Entire home/apt,80,5,2,2018-11-26,0.11,1,0
21907916,Áines place.,4076045,Aine,Queens,Astoria,40.76347,0.0,Private room,50,2,0,2019-06-23,0.72,1,0
21909291,"Modern, Spacious One Bedroom - Columbus Circle",18462292,Gary,Manhattan,Midtown,40.76699,0.0,Entire home/apt,200,7,2,2018-01-01,0.1,1,0
21909717,Nice view apartment,65493699,Dan Hua,Queens,Jackson Heights,40.75731,0.0,Entire home/apt,143,2,3,2018-01-02,0.15,1,0
21913859,Private room in East Village(Female guest only),34281260,Reese,Manhattan,Stuyvesant Town,40.72734,0.0,Private room,65,2,6,2017-12-29,0.31,1,0
21914314,PRIVATE 2 BR APT HEART OF MID-TOWN TIMES SQUARE!!,3440811,Marc,Manhattan,Hell's Kitchen,40.76062,0.0,Entire home/apt,85,3,28,2019-03-17,1.45,1,66
21920061,Cozy room in Manhattan,45731391,Laurence,Manhattan,Lower East Side,40.72147,0.0,Private room,85,1,4,2019-06-20,0.21,3,0
21921178,Bright & Colorful Studio 1 Block From Central Park,48419413,Tina,Manhattan,East Harlem,40.79943,0.0,Entire home/apt,89,2,52,2019-01-02,2.75,1,3
21921707,Sunny Minimal Bushwick: longterms encouraged!,100424005,Dewey,Brooklyn,Bushwick,40.69386,0.0,Private room,39,5,9,2018-09-24,0.46,1,0
21922035,"Spacious, bright and beautiful 2 Br apartment.",2598844,Fabiana,Brooklyn,Bedford-Stuyvesant,40.69067,0.0,Entire home/apt,50,1,49,2019-07-05,2.65,1,47
21922071,Spacious Private Room in Ditmas Park,47326818,Emilyn,Brooklyn,Flatbush,40.65177,0.0,Private room,37,2,3,2018-01-25,0.16,1,0
21922407,Beautiful 1 bedroom in Upper west side,4389871,Agostina,Manhattan,Morningside Heights,40.80853,0.0,Entire home/apt,90,4,0,2019-06-23,0.72,1,0
21922639,"Luxury Studio Apt in Williamsburg, 24 hr Doorman",9238069,Jamiel,Brooklyn,Greenpoint,40.71911,0.0,Entire home/apt,150,2,15,2019-06-02,0.76,1,1
21923649,Private basement studio in Greenpoint,8494658,Rebecca,Brooklyn,Greenpoint,40.7264,0.0,Entire home/apt,99,2,12,2019-05-31,0.71,1,64
21923722,Greenpoint getaway,6408088,Trent,Brooklyn,Greenpoint,40.72508,0.0,Entire home/apt,100,1,2,2018-01-04,0.11,1,0
21923996,Bright & Large Brownstone Beauty mins away frm NYC,39166877,Nancy,Brooklyn,Windsor Terrace,40.65028,0.0,Entire home/apt,165,3,37,2019-07-06,1.9,1,82
21924203,Private room in Brownstone house,22378099,Ricardo,Brooklyn,Fort Greene,40.6857,0.0,Private room,52,5,0,2019-06-23,0.72,1,0
21924630,Spacious 2 bedroom in heart of Williamsburg!,6411632,Jordan,Brooklyn,Williamsburg,40.71344,0.0,Entire home/apt,130,3,2,2018-04-02,0.12,1,0
21924815,Like live in your own home while traveling,113356258,Judy,Manhattan,Upper East Side,40.77752,0.0,Private room,100,1,0,2019-06-23,0.72,1,0
21925948,Greenpoint Apt,83004119,Pawel,Brooklyn,Greenpoint,40.73307,0.0,Entire home/apt,120,1,0,2019-06-23,0.72,1,0
21926117,Spacious 1-bedroom flat in LES,42135378,Stavros,Manhattan,Chinatown,40.71601,0.0,Entire home/apt,130,4,2,2018-04-09,0.1,1,0
21926198,Experience NYC living on the Upper East Side,10020112,Naomi,Manhattan,Upper East Side,40.77625,0.0,Entire home/apt,250,3,2,2018-01-02,0.1,1,0
21926279,The Tree House,6999831,Erik,Brooklyn,Flatbush,40.64813,0.0,Entire home/apt,90,2,8,2018-07-24,0.42,1,0
21926432,"Sunny, Convenient, and Clean Apartment to Yourself",102243363,WeiWei,Brooklyn,Prospect-Lefferts Gardens,40.65543,0.0,Entire home/apt,110,1,4,2017-12-31,0.21,1,0
21926844,Private Room on Roosevelt Island,35674813,Xizi,Manhattan,Roosevelt Island,40.7611,0.0,Private room,40,7,1,2018-01-21,0.06,1,0
21926893,Studio with brand new furniture and appliances!,159998120,Joe,Queens,Astoria,40.76522,0.0,Entire home/apt,92,1,0,2019-06-23,0.72,1,0
21929935,Full Studio Apartment (MODULO 715),4514578,Hector,Queens,Elmhurst,40.74586,0.0,Entire home/apt,45,4,0,2019-06-23,0.72,1,0
21930306,10 mins/Airports JFK/LGA/Hosp/malls bus/train#2,126247863,Seeranie,Queens,Richmond Hill,40.68932,0.0,Private room,35,1,56,2019-07-04,3.0,2,359
21931779,Beautiful Art Deco Master Bedroom in Astoria NY,147252767,Melanie,Queens,Astoria,40.76354,0.0,Private room,50,1,6,2018-04-07,0.31,1,0
21931979,Shineroom,159974287,Rasul,Queens,Flushing,40.76245,0.0,Private room,38,5,34,2019-06-08,1.82,1,353
21932693,Big loft in Williamsburg,43600815,Rafael,Brooklyn,Williamsburg,40.70572,0.0,Private room,65,8,1,2018-01-01,0.05,2,0
21932977,Beautiful Huge Room in Manhattan,45697173,Cristóbal,Manhattan,East Harlem,40.78744,0.0,Entire home/apt,50,10,0,2019-06-23,0.72,1,0
21933065,PRIVATE ROOM W/BATH IN BK - MUST SEE,160057164,Patrick,Brooklyn,Crown Heights,40.67685,0.0,Private room,75,1,0,2019-06-23,0.72,1,0
21933372,Lovely Astoria apartment will make you feel home!,120284390,Derya,Queens,Astoria,40.7723,0.0,Private room,100,3,0,2019-06-23,0.72,1,0
21933635,Sunny and Spacious 3 Bedroom near Central Park,160066386,Christopher,Manhattan,Harlem,40.79998,0.0,Entire home/apt,250,3,18,2019-03-20,0.97,1,20
21934181,Spacious private room in artsy Bushwick Brooklyn,9175058,John,Brooklyn,Bushwick,40.68782,0.0,Private room,41,3,17,2019-06-14,0.93,1,0
21934202,Sunny and Spacious Bedroom w/ Private Bathroom,16855791,Agus,Brooklyn,Williamsburg,40.7023,0.0,Private room,65,3,47,2019-06-25,2.47,1,238
21934601,Convenient x Cozy Carroll Street Stay,41617175,Emily,Brooklyn,Gowanus,40.67787,0.0,Private room,70,2,1,2017-12-30,0.05,1,0
21935245,SoHo: Light-filled and tasteful,6650559,Bridget,Manhattan,SoHo,40.72735,0.0,Private room,89,1,3,2017-12-28,0.15,1,0
21935339,"Cozy Bedroom, Walking Distance from Central Park",97862729,Natalie,Manhattan,Harlem,40.80759,0.0,Private room,100,2,1,2018-01-01,0.05,1,0
21935551,Super clean / centrally located extra large studio,88713943,Lee,Manhattan,Hell's Kitchen,40.76042,0.0,Entire home/apt,175,4,12,2019-04-17,0.79,1,107
21935569,Tiny (but comfy!) Private room Manhattan,43352661,Charles,Manhattan,Washington Heights,40.84344,0.0,Private room,20,1,21,2019-06-20,1.1,3,291
21935727,"Designers' Brooklyn Loft – 2 bed, 2 bath",1341264,Noemie,Brooklyn,Bedford-Stuyvesant,40.69065,0.0,Entire home/apt,300,6,1,2019-04-23,0.39,1,0
21935921,Skylight Living in NYC,3484920,BonnieAnn,Manhattan,West Village,40.73811,0.0,Entire home/apt,275,2,4,2019-06-13,0.65,1,51
21936014,Elegant Apartment with Spectacular views.,33261598,Marc,Manhattan,Midtown,40.7436,0.0,Shared room,185,1,2,2018-01-01,0.11,1,0
21936073,"Charming 1BR - King Bed, Full Kitchen, Laundry",6041929,Degelis,Manhattan,West Village,40.73253,0.0,Entire home/apt,220,4,11,2019-05-07,0.65,1,189
21936080,Cozy Room Near Express Train to Manhattan,14043678,Justin,Brooklyn,Bedford-Stuyvesant,40.69507,0.0,Private room,50,3,6,2018-10-08,0.32,1,363
21936288,Infinite Bliss,118807152,Melissa,Queens,Elmhurst,40.74361,0.0,Private room,30,1,15,2019-06-30,0.77,1,249
21936550,NYC master room with independent restroom for 2,42804325,诗月,Manhattan,Roosevelt Island,40.76858,0.0,Private room,70,7,1,2018-06-12,0.08,1,0
21937306,Spacious Room in 3 bedroom Greenpoint Apartment,1349340,Noah,Brooklyn,Greenpoint,40.72728,0.0,Private room,75,7,0,2019-06-23,0.72,2,0
21937451,AMAZING STUDIO IN CHELSEA (up to 4) Special price!,21621745,Paulina,Manhattan,Chelsea,40.74927,0.0,Entire home/apt,200,1,7,2019-03-04,0.37,1,0
21938508,Ideal Stay in NYC! ☆☆☆☆☆,70562577,Ryan,Queens,Astoria,40.77118,0.0,Entire home/apt,125,3,10,2019-04-26,0.54,1,64
21939817,COZY & CLEAN ROOM IN ASTORIA 15 MIN TO MANHATTAN.,153066091,Hasan,Queens,Ditmars Steinway,40.77323,0.0,Private room,75,2,1,2017-12-06,0.05,1,89
21942269,Natural Light Filled Apartment with lots of space,49716547,Josh,Manhattan,East Village,40.73127,0.0,Entire home/apt,150,7,4,2019-05-11,0.22,1,18
21942371,Private Bedroom in the LES,2546411,Gerard,Manhattan,Lower East Side,40.71991,0.0,Private room,78,10,0,2019-06-23,0.72,1,0
21942606,Historic Upper East Side Apartment,160109287,Elaine,Manhattan,Upper East Side,40.77154,0.0,Entire home/apt,200,4,1,2017-12-30,0.05,1,0
21942984,3 Bedroom Prime Park Slope 6th Ave/Barclays Center,157788926,Josh,Brooklyn,Park Slope,40.67913,0.0,Entire home/apt,199,2,45,2019-06-09,2.34,1,302
21943047,Huge private room in Williamsburg,29238030,Celine,Brooklyn,Williamsburg,40.71284,0.0,Private room,70,2,3,2018-05-02,0.2,1,0
21945438,"Bright, Spacious 3 BR Duplex-Great for Families",262862,Helena,Brooklyn,Williamsburg,40.71822,0.0,Entire home/apt,250,3,1,2017-12-29,0.05,1,0
21945454,Pretty two-bed pre-war apartment in Brooklyn,11322502,Kimberly,Brooklyn,Bedford-Stuyvesant,40.68885,0.0,Entire home/apt,142,2,5,2018-04-29,0.25,1,0
21945851,Spacious Room for Rent!,50522860,Nora,Manhattan,Inwood,40.86144,0.0,Private room,40,1,2,2018-01-01,0.1,1,0
21946776,Calming room in a thrilling city,43011952,Jennifer,Brooklyn,Crown Heights,40.6736,0.0,Private room,75,1,0,2019-06-23,0.72,1,0
21947012,"Private Rm; JFK(10mins), LGA(15mins), Manh(30mins)",158625100,Vic,Queens,Richmond Hill,40.68683,0.0,Private room,75,1,25,2019-05-29,1.3,2,48
21947114,Bushwick Loft On Trainline,40110507,Jonathan,Brooklyn,Bedford-Stuyvesant,40.68691,0.0,Entire home/apt,85,4,5,2019-01-03,0.28,1,0
21947260,Luxury Studio Apartment right by Central Park!!!,72936542,Taylor,Manhattan,Midtown,40.76119,0.0,Shared room,130,1,1,2017-11-28,0.05,1,0
21947445,"Perfect, Private Garden Apartment (Prime Brooklyn)",34595916,Andrew,Brooklyn,South Slope,40.66794,0.0,Entire home/apt,149,5,55,2019-06-27,3.03,3,235
21947959,Charming Clinton Hill Apartment,7709326,Tiff,Brooklyn,Clinton Hill,40.69513,0.0,Entire home/apt,90,3,0,2019-06-23,0.72,1,0
21948222,Serene 2 bed w/ private backyard - flatbush ditmas,2300590,Bess,Brooklyn,Flatbush,40.64495,0.0,Entire home/apt,95,3,2,2018-01-06,0.1,1,0
21948571,Private & Comfortable Room in a quiet neighborhood,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.6627,0.0,Private room,60,2,48,2019-06-25,2.55,3,276
21948799,Bedroom in Beautiful House with Sunny Porch,16686426,Helen,Queens,Long Island City,40.75982,0.0,Private room,65,2,10,2019-05-18,0.52,1,0
21949815,Upper west studio next to Central Park,116430338,Dova,Manhattan,Upper West Side,40.79572,0.0,Entire home/apt,105,7,1,2018-01-02,0.05,1,0
21950350,BROOKLYN Sunny queen size bedroom in amazing apartment.,11486122,Magdalena,Brooklyn,Bushwick,40.68949,0.0,Private room,50,3,2,2018-01-01,0.1,1,0
21950927,Time Square- Great Luxury Apartment,105389630,Alex,Manhattan,Theater District,40.75817,0.0,Entire home/apt,190,4,0,2019-06-23,0.72,1,0
21950963,Large midtown 1 bed apartment with views,50414933,Charlie,Manhattan,Hell's Kitchen,40.76321,0.0,Entire home/apt,160,5,5,2019-04-22,0.27,1,1
21951042,Comfy Renovated Basement Apartment Near JFK,18918881,Anna,Queens,Far Rockaway,40.60273,0.0,Entire home/apt,51,1,4,2017-12-20,0.21,1,0
21951077,*LUSH SPACIOUS WEST VILLAGE LOFT*,1620498,Bec,Manhattan,Chelsea,40.73858,0.0,Entire home/apt,220,7,3,2018-08-19,0.16,1,0
21955216,"Bright, contemporary Kips Bay Studio apt",8801391,Alper Demis,Manhattan,Kips Bay,40.74381,0.0,Entire home/apt,300,3,0,2019-06-23,0.72,1,180
21956264,Beautiful bed bed room,110346058,Shirley,Queens,Jamaica,40.6741,0.0,Private room,45,4,12,2019-06-10,2.03,1,291
21958076,Old World Charm in the Heart of Brooklyn R2,160300400,Tina,Brooklyn,Bay Ridge,40.62848,0.0,Private room,79,4,12,2019-06-30,0.62,2,175
21958889,Upper West Side Brownstone Duplex by Central Park,160306249,Andy,Manhattan,Upper West Side,40.78165,0.0,Private room,55,2,14,2019-06-29,0.81,2,0
21959523,Cozy and quiet private room,7045635,Nina,Brooklyn,Crown Heights,40.67177,0.0,Private room,45,5,1,2018-01-08,0.05,1,0
21959695,Bronx hideaway,148100571,Jenny,Bronx,Soundview,40.82739,0.0,Entire home/apt,50,1,0,2019-06-23,0.72,2,0
21959796,Gorgeous Apt In Central Manhattan,90956690,Dean,Manhattan,Murray Hill,40.74661,0.0,Entire home/apt,200,4,2,2018-01-01,0.1,1,0
21960720,"Cozy Lofted Room in Williamsburg, Brooklyn",2916281,Lacy,Brooklyn,Williamsburg,40.71353,0.0,Private room,60,7,2,2017-12-19,0.11,1,0
21961462,Luxury 1B1B Apt with City View @ Columbia U,56067189,Yuanwen,Manhattan,Morningside Heights,40.80485,0.0,Entire home/apt,150,3,1,2017-12-14,0.05,1,0
21962864,"Cozy private room w/private bath, Hell's Kitchen",25690203,Corin,Manhattan,Hell's Kitchen,40.76333,0.0,Private room,100,2,5,2018-04-06,0.26,1,0
